"nrhus"	"nuvirdi"	"ibm2"	"gaedi"
4387	53162.2	148.9	2.818
4388	34424	76.1	4.22
4389	33586.8	84.7	3.582
4390	21140.6	79.3	2.239
4391	46746.7	141.3	3.574
4392	25220	81.1	2.681
4393	40246.7	115.2	3.085
4394	51513.8	136	3.667
4395	29042	76.4	3.586
4396	110295.9	165	4.452
4397	103873.9	165	4.22
4398	24610.3	79.9	2.61
4399	30377.1	92.4	2.817
4400	35991.8	121.4	2.524
4401	41979.6	107.9	3.471
4402	23458.5	70.2	2.744
4403	33744.1	97.3	2.944
4404	28936.7	90.4	2.75
4405	30605.9	112.4	2.442
4406	49660	208.8	2.25
4407	24204.7	64.5	3.632
4408	39352.3	134.5	2.569
4409	22798.1	68.4	2.898
4410	35661.6	93.3	3.508
4411	60533.2	151.9	2.9
4412	30212	70	2.961
4413	58262.1	142.8	3.696
4414	27686.1	76.3	3.122
4415	33616.7	88	3.707
4416	33735	95.5	3.268
4417	24271	70.1	3.236
4418	77524.2	165.6	4.194
4419	22603.1	79.9	2.461
4420	35274.2	91.7	3.314
4421	51560.6	217.8	2.062
4422	57007.6	156.9	3.108
4423	53272.7	221.3	2.165
4424	28529.8	81	2.922
4425	31090.8	62	3.466
4426	35731.8	91.6	3.792
4427	77740	151.5	3.998
4428	28979.6	95.6	2.797
4429	30925.7	57.5	4.041
4430	55070.6	136.9	3.528
4431	61639.5	173.4	3.14
4432	26092.3	77	3.355
4433	22551.1	90.1	1.989
4434	43369.3	129.2	3.086
4435	50797.5	143.4	2.856
4436	16380	49.1	2.676
4437	43303	161.6	2.501
4438	31443.1	83.8	3.54
4439	28637.7	69.6	3.759
4440	90429.3	128.8	3.913
4441	33499.7	100.8	3.146
4442	60704.8	140	3.867
4443	26260	93.7	3.221
4444	19099.6	51.3	3.703
4445	31150.6	93.5	2.961
4446	117057.2	255.9	3.728
4447	35740.9	100	3.131
4448	20800	59.7	2.842
4449	82158.7	255.1	2.79
4450	34261.5	86.2	3.698
4451	19831.5	68.1	2.712
4452	23585.9	75.6	3.089
4453	47260.2	113.5	3.553
4454	43479.8	104.8	3.922
4455	49030.8	135	3.156
4456	28388.1	83.3	3.293
4457	29887	96.5	3.023
4458	26614.9	50.8	4.061
4459	34964.8	94.1	3.022
4460	44662.8	144.7	2.668
4461	57969.6	143	4.091
4462	25652.9	82.7	2.528
4463	30001.4	77.4	2.245
4464	30524	79.5	3.396
4465	100045.4	244.2	3.672
4466	27582.1	83	3.172
4467	70562.7	146.5	3.957
4468	33566	116.5	2.656
4469	27576.9	63.4	3.572
4470	27532.7	63.4	3.902
4471	54600	160.7	3.345
4472	37033.1	137.3	2.39
4473	44107.7	115.7	3.3
4474	48913.8	134.3	3.15
4475	70476.9	210.7	2.862
4476	98562.1	306.3	2.81
4477	43680	146.9	2.418
4478	45648.2	152.1	2.396
4479	24619.4	85.6	2.512
4480	33091.5	92	3.009
4481	33449	79	4.084
4482	24170.9	83.2	2.727
4483	44428.8	115.8	3.196
4484	29728.4	95.1	2.548
4485	36838.1	135.6	2.457
4486	39297.7	120.5	2.938
4487	37416.6	75.6	3.712
4488	29239.6	89	2.844
4489	21872.5	67.8	2.675
4490	27345.5	120.2	2.115
4491	66098.5	262.2	2.427
4492	47442.2	82.1	4.576
4493	35852.7	99.7	3.235
4494	25223.9	68.6	3.033
4495	32472.7	87	3.778
4496	49400	162	2.534
4497	17841.2	53.3	2.215
4498	28035.8	83.6	3.347
4499	55178.5	156.1	2.725
4500	100889.1	165	4.307
4501	36615.8	117	3.076
4502	58948.5	138.2	4.148
4503	33420.4	92.8	3.248
4504	66186.9	246.3	2.386
4505	46590.7	171.6	2.215
4506	50486.8	123	3.947
4507	38870	104.3	3.357
4508	25333.1	76.3	3.198
4509	21576.1	65	3.202
4510	29736.2	86.5	3.013
4511	31232.5	96	2.967
4512	39802.1	118.6	2.938
4513	27049.1	79.3	2.926
4514	23245.3	75.1	2.718
4515	41930.2	116.2	3.01
4516	55959.8	147.1	3.228
4517	40359.8	135	2.478
4518	56088.5	153.7	2.704
4519	53272.7	126.3	4.038
4520	54275	122.8	4.373
4521	46373.6	120.9	3.384
4522	42292.9	119.8	3.495
4523	37008.4	116.2	3.134
4524	36228.4	90.4	3.753
4525	31774.6	86.8	3.292
4526	23550.8	72.2	2.469
4527	28174.9	107.6	2.464
4528	35747.4	86.4	3.754
4529	37872.9	105.9	3.526
4530	53619.8	151.1	3.317
4531	25970.1	90.4	2.483
4532	33660.9	118.3	2.482
4533	31825.3	93.8	2.972
4534	21450	91.1	2.063
4535	27240.2	84.9	2.844
4536	25954.5	102.4	2.143
4537	56850.3	149.9	3.4
4538	24570	89.2	2.417
4539	34717.8	91.7	3.085
4540	41967.9	109	3.598
4541	35380.8	90.4	3.326
4542	75965.5	196.2	3.578
4543	29120	66.3	2.583
4544	36779.6	116.5	2.688
4545	23884.9	85.6	2.175
4546	40036.1	126.8	2.944
4547	27281.8	62.8	2.757
4548	66963	148	3.548
4549	28142.4	92.2	2.582
4550	36024.3	101.4	3.486
4551	20790.9	84.4	2.324
4552	46029.1	149.7	2.507
4553	34489	83.6	3.411
4554	23311.6	69.8	2.943
4555	31070	82.4	3.7
4556	85410	213.7	3.5
4557	27290.9	82.6	3.115
4558	38746.5	111.3	3.113
4559	31249.4	84.2	3.342
4560	89700	172.5	3.96
4561	43838.6	125.8	3.404
4562	45318	122.9	3.283
4563	34473.4	86.1	3.914
4564	20637.5	52.4	3.245
4565	24247.6	83.3	2.8
4566	23524.8	88.7	2.723
4567	25344.8	71.5	2.244
4568	40921.4	123.7	2.972
4569	37944.4	108.5	3.444
4570	72800	223	2.953
4571	35969.7	98.3	3.699
4572	96508.1	263	3.266
4573	60037.9	210.8	2.62
4574	48226.1	111.7	3.485
4575	84026.8	278.7	3.39
4576	15600	46.4	2.109
4577	14870.7	30.7	3.053
4578	35796.8	76.1	4.107
4579	37516.7	82.8	2.774
4580	30269.2	112.4	2.642
4581	31144.1	76.3	3.167
4582	29116.1	90.2	3.402
4583	20696	73.5	3.492
4584	31714.8	99.2	3.726
4585	36372.7	117.6	3.015
4586	36296	80.8	3.476
4587	27562.6	85.9	3.068
4588	81608.8	224.8	3.072
4589	17537	45.8	2.977
4590	29588	89.4	2.667
4591	48269	139.2	3.392
4592	29510	74.4	3.436
4593	106148.9	199.3	3.896
4594	37185.2	104.6	3.49
4595	35756.5	110.1	2.94
4596	31006.3	89.8	3.068
4597	39699.4	133.9	2.856
4598	46326.8	131.2	2.813
4599	36960.3	107.8	3.152
4600	22521.2	63.5	3.292
4601	37672.7	105.6	3.155
4602	42139.5	133.6	2.546
4603	27476.8	76	3.154
4604	37000.6	91.7	3.861
4605	25981.8	94.6	2.601
4606	36156.9	102.4	2.821
4607	43010.5	116.6	2.894
4608	38231.7	105.9	3.418
4609	27437.8	75.2	3.191
4610	65585	147.8	4.042
4611	37736.4	96.1	3.501
4612	26929.5	92.4	2.699
4613	61558.9	141	3.93
4614	53874.6	244	2.028
4615	41239.9	102	3.974
4616	48491.3	108	3.604
4617	72416.5	190.9	3.192
4618	128737.7	227	4.609
4619	24163.1	86	2.655
4620	45350.5	113.5	3.661
4621	42432	85	3.218
4622	42312.4	107.7	3.452
4623	19453.2	39.4	3.095
4624	25864.8	88.5	2.658
4625	29864.9	97.7	3.148
4626	20790.9	49.3	2.884
4627	41522	103.3	3.666
4628	20250.1	55	2.983
4629	33689.5	95.6	4.093
4630	36028.2	136.2	3.296
4631	30007.9	85.4	3.076
4632	24026.6	76.3	2.909
4633	65819	172.4	3.11
4634	28642.9	73.3	3.443
4635	29824.6	82.6	3.326
4636	31675.8	86.7	3.241
4637	32308.9	109.7	2.496
4638	48319.7	166.4	2.547
4639	62190.7	208.9	2.68
4640	64928.5	183.2	2.98
4641	49899.2	203.5	2.126
4642	36167.3	93.7	3.477
4643	36242.7	107.5	3.35
4644	100098.7	351	2.202
4645	39379.6	100.4	3.249
4646	36264.8	121.1	2.895
4647	33746.7	133.9	2.25
4648	55772.6	211.3	2.41
4649	24031.8	96.3	1.957
4650	34201.7	95.8	3.226
4651	37486.8	105.8	2.935
4652	24434.8	96.4	1.928
4653	33577.7	86.8	3.429
4654	95856.8	128.8	4.145
4655	24975.6	81.7	2.891
4656	26162.5	59.4	3.255
4657	56369.3	184.1	2.822
4658	53483.3	127.4	3.585
4659	36312.9	122	2.69
4660	101345.4	192.7	4.263
4661	47231.6	108	3.794
4662	25695.8	68.6	3.393
4663	23920	96.7	2.186
4664	37365.9	101.5	3.162
4665	44339.1	123.6	3.041
4666	36319.4	102.7	2.808
4667	16760.9	34.5	4.088
4668	70250.7	298.1	2.028
4669	19095.7	49.5	2.941
4670	26813.8	74	3.045
4671	28306.2	92.4	3.07
4672	29191.5	110	2.563
4673	91971.1	355.1	3.087
4674	30811.3	121	2.408
4675	48171.5	145.6	3.285
4676	62426	147	3.944
4677	18460	54.3	3.252
4678	24536.2	58.2	3.969
4679	70980	207.5	2.938
4680	61153.3	163	3.278
4681	31850	80.1	3.368
4682	85633.6	201.3	3.739
4683	36504	89.4	3.022
4684	33469.8	83.8	2.853
4685	31324.8	96.8	3.036
4686	17847.7	84.2	1.609
4687	53739.4	136.3	3.836
4688	22327.5	63.3	2.838
4689	20125.3	53.6	3.073
4690	35630.4	105.9	2.898
4691	66190.8	179	3.438
4692	29890.9	80	3.293
4693	41451.8	108.6	3.22
4694	29640	81.4	3.433
4695	32353.1	92.4	3.146
4696	35081.8	90	3.503
4697	69665.7	112.2	4.067
4698	38142	107.5	3.331
4699	39865.8	89.8	4.255
4700	38665.9	121.8	2.775
4701	27684.8	64.8	3.755
4702	22972.3	87	2.288
4703	34398	109.8	2.737
4704	45071	113.6	3.476
4705	27294.8	80.6	2.96
4706	9750	39.7	2.248
4707	30942.6	112.4	2.645
4708	48486.1	159.6	3.501
4709	27362.4	78.2	3.341
4710	33961.2	99.3	3.059
4711	32748.3	94.2	3.072
4712	46177.3	126.6	3.36
4713	35919	101.5	3.226
4714	44154.5	86.9	3.308
4715	60379.8	174.3	2.614
4716	18630.3	66.1	2.557
4717	20772.7	78.1	2.289
4718	28665	105.2	2.673
4719	39894.4	95.9	3.617
4720	53704.3	97.6	3.777
4721	37690.9	122	2.689
4722	38828.4	109.3	3.07
4723	30977.7	84.1	3.229
4724	29380	69.8	3.812
4725	30680	69.4	3.666
4726	21209.5	65.8	2.939
4727	68226.6	159.2	3.526
4728	50794.9	112.9	3.793
4729	20315.1	72.2	2.721
4730	17995.9	55.7	2.613
4731	32415.5	91.8	3.071
4732	75537.8	143.5	3.441
4733	27582.1	120.9	1.749
4734	29547.7	86.1	3.099
4735	37056.5	83.1	2.875
4736	34804.9	115.5	2.942
4737	41995.2	108.4	3.383
4738	95682.6	240.4	3.404
4739	33169.5	103.2	2.911
4740	52206.7	110.1	3.318
4741	77565.8	202	3.727
4742	68656.9	176.6	3.248
4743	22100	82	2.435
4744	41600	121.7	3.18
4745	50824.8	128.3	3.639
4746	25961	66.5	2.385
4747	32650.8	96.8	3.007
4748	36565.1	129.8	2.765
4749	17472	52.4	2.769
4750	28342.6	107.3	2.546
4751	25090	88.1	2.443
4752	36089.3	101.4	3.503
4753	22721.4	60.4	3.254
4754	34362.9	105.6	3.561
4755	56305.6	152.4	2.703
4756	32662.5	81.2	3.462
4757	59497.1	138.4	4.063
4758	36036	125.1	2.651
4759	24570	75.6	3.209
4760	25594.4	77	3.357
4761	21446.1	46.6	2.862
4762	47694.4	132.1	3.137
4763	23218	86	2.281
4764	45786	140	2.821
4765	41674.1	98.4	3.586
4766	70826.6	204.7	2.727
4767	45444.1	133.3	2.816
4768	25463.1	64.8	2.387
4769	37570	77.5	3.519
4770	46556.9	147	3.98
4771	15564.9	44	3.127
4772	30674.8	98.4	3.174
4773	29416.4	101.9	2.457
4774	50732.5	141.9	3.501
4775	35152	103.2	3.056
4776	30998.5	115.4	2.277
4777	30839.9	104.2	2.704
4778	16867.5	63.5	2.352
4779	33971.6	113.9	2.535
4780	33131.8	96.5	2.818
4781	39699.4	119.5	2.864
4782	40225.9	102.2	3.558
4783	55654.3	197.5	2.588
4784	68074.5	173.1	3.533
4785	35963.2	94.9	3.751
4786	34998.6	123.5	2.58
4787	29773.9	64.3	2.762
4788	38480	119.2	2.791
4789	45864	123	3.52
4790	82004	248.2	2.758
4791	32181.5	83.6	3.169
4792	31389.8	92.8	2.791
4793	44071.3	131.8	3.306
4794	28783.3	64.5	3.832
4795	25789.4	76.7	3.231
4796	60060	125.9	2.862
4797	34152.3	95.4	3.721
4798	23968.1	80.8	2.744
4799	54052.7	124	3.868
4800	23953.8	71.2	2.868
4801	31817.5	121.5	2.385
4802	42244.8	122.6	3.281
4803	62188.1	138.4	4.034
4804	20391.8	45.2	2.858
4805	36394.8	79.7	4.194
4806	28385.5	127	2.026
4807	31200	87.6	3.806
4808	49168.6	112.7	3.654
4809	52939.9	122.8	4.091
4810	16944.2	43.7	3.289
4811	31621.2	80.3	3.395
4812	41714.4	99.3	3.831
4813	59010.9	134.7	3.322
4814	20464.6	52.4	3.15
4815	24592.1	62.5	3.544
4816	29240.9	73	3.329
4817	19743.1	56.6	2.968
4818	24957.4	80.3	2.94
4819	39282.1	109.7	2.943
4820	31200	100.2	2.803
4821	35769.5	81.2	3.449
4822	41525.9	62.4	4.014
4823	30776.2	74.4	3.85
4824	22928.1	57.7	4.074
4825	62062	131.9	3.987
4826	28823.6	75.4	2.922
4827	32644.3	108.7	2.999
4828	33763.6	86.4	3.63
4829	38296.7	130.4	2.633
4830	27816.1	92.1	2.553
4831	22490	87.4	2.54
4832	24460.8	71.8	3.263
4833	31645.9	84.9	3.78
4834	32763.9	85.4	3.268
4835	32650.8	85.4	3.448
4836	29966.3	86.5	2.815
4837	35977.5	100.9	3.212
4838	35057.1	100.1	2.813
4839	50199.5	93	4.46
4840	35490	103.6	3.463
4841	22809.8	74.7	2.688
4842	22371.7	69.8	2.79
4843	35583.6	108.9	2.826
4844	42892.2	115.8	3.682
4845	29920.8	88.2	3.189
4846	24700	75.1	3.087
4847	81083.6	172.7	3.79
4848	31414.5	80.1	3.606
4849	38906.4	101.7	3.072
4850	30958.2	93.6	3.127
4851	20400.9	75.5	2.144
4852	32132.1	107.2	3.02
4853	85406.1	197.4	3.495
4854	27853.8	92.2	2.901
4855	29309.8	75	3.037
4856	13477.1	27.4	2.981
4857	56427.8	144.8	4.029
4858	61076.6	192.6	2.724
4859	24376.3	81.6	2.654
4860	44912.4	148.8	2.516
4861	41728.7	108.1	3.053
4862	25884.3	68.6	3.451
4863	69756.7	151.1	4.188
4864	33008.3	88.4	3.26
4865	32429.8	92.7	2.895
4866	20711.6	36.6	3.921
4867	32490.9	130.5	2.851
4868	43951.7	106.2	2.759
4869	24559.6	49.3	4.48
4870	33394.4	105	3.416
4871	43626.7	162.6	2.042
4872	32579.3	84.9	3.789
4873	23158.2	99.4	2.14
4874	30634.5	74.4	3.823
4875	28700.1	97.2	3.807
4876	38532	100.2	3.014
4877	30647.5	105.7	2.197
4878	29250	77.8	2.347
4879	35081.8	71.8	2.979
4880	27124.5	116.8	2.02
4881	26100.1	107.5	2.072
4882	27110.2	79.6	3.43
4883	20961.2	69.1	2.497
4884	23524.8	74.6	2.623
4885	42246.1	102	3.781
4886	28363.4	74.4	3.626
4887	29750.5	74.4	3.514
4888	30652.7	95.1	2.864
4889	51093.9	143.5	2.173
4890	62988.9	181.1	3.636
4891	27817.4	79.9	3.193
4892	25339.6	71.5	2.961
4893	57834.4	168.6	2.88
4894	66040	153.8	3.611
4895	26119.6	66.1	2.712
4896	44577	150.4	2.524
4897	41572.7	199	2.119
4898	67995.2	147	4.152
4899	58441.5	157.8	3.452
4900	34923.2	106.3	2.79
4901	25851.8	75.2	2.587
4902	33546.5	119.3	2.39
4903	31142.8	85.4	3.074
4904	22165	61.3	3.059
4905	32870.5	92.9	3.039
4906	33800	105.6	2.683
4907	34053.5	83.6	3.844
4908	24564.8	64.4	3.383
4909	44027.1	180.1	2.715
4910	62942.1	170	3.509
4911	49215.4	88.1	3.72
4912	25350	62.4	3.723
4913	27892.8	75.4	3.097
4914	36245.3	100.9	3.197
4915	32758.7	91.9	3.312
4916	36307.7	86.1	3.952
4917	28969.2	111.5	2.176
4918	31558.8	95.5	3.17
4919	48860.5	159.1	2.541
4920	42446.3	122.5	3.176
4921	25745.2	85.8	2.955
4922	108075.5	246.7	3.525
4923	26608.4	63.4	3.834
4924	34862.1	91.4	3.521
4925	62917.4	155.8	2.953
4926	55363.1	120.3	4.381
4927	28414.1	70	3.088
4928	41476.5	114.3	3.124
4929	18413.2	46.1	3.962
4930	24728.6	70.7	3.102
4931	29994.9	100.7	2.79
4932	32802.9	76.5	4.016
4933	34741.2	88.8	3.952
4934	23732.8	86	2.469
4935	29407.3	88	2.722
4936	36299.9	90.9	3.154
4937	30821.7	77.1	3.637
4938	31154.5	102.5	2.847
4939	24690.9	62.5	3.019
4940	67860	185.7	2.885
4941	33025.2	118.4	2.407
4942	62400	173.7	3.329
4943	27119.3	65.4	3.533
4944	21565.7	53.6	3.539
4945	28466.1	81.6	2.9
4946	20573.8	54.3	3.608
4947	29061.5	95.7	2.934
4948	58168.5	199.6	2.953
4949	93563.6	331.7	2.689
4950	28588.3	83.3	3.404
4951	26161.2	62.9	3.893
4952	53268.8	176.1	2.833
4953	38578.8	174.6	2.104
4954	47413.6	135.5	3.065
4955	22756.5	59	3.405
4956	70625.1	157	3.81
4957	17540.9	48.3	3.61
4958	34255	101.6	2.697
4959	33087.6	84.9	3.587
4960	43457.7	116.4	2.845
4961	45264.7	117.3	2.481
4962	35538.1	102.6	3.08
4963	31736.9	91.5	2.384
4964	48790.3	119.5	2.648
4965	51811.5	156.9	2.956
4966	44896.8	120.9	3.761
4967	54476.5	161.3	2.799
4968	40849.9	116.3	3.073
4969	32882.2	88.9	3.49
4970	30418.7	84.7	2.849
4971	45481.8	145.3	2.305
4972	24242.4	51.3	3.365
4973	48495.2	132.8	3.131
4974	20911.8	65.2	2.613
4975	34898.5	72.7	4.302
4976	49298.6	170	2.406
4977	55779.1	116.8	3.224
4978	20150	54.6	3.307
4979	30529.2	95.5	2.613
4980	21450	72	2.033
4981	33382.7	74.7	4.125
4982	29802.5	102.4	2.344
4983	28879.5	80.7	3.384
4984	32701.5	87	3.603
4985	24882	79.2	2.876
4986	48016.8	120.9	4.005
4987	63629.8	175.7	3.33
4988	44296.2	120.9	3.428
4989	53810.9	153.7	3.322
4990	33742.8	108.1	2.998
4991	40414.4	111.9	2.977
4992	25261.6	65.4	3.233
4993	29658.2	74.4	3.399
4994	100588.8	186.3	3.791
4995	28302.3	66.6	4.113
4996	36335	90.5	3.861
4997	45047.6	106.9	3.707
4998	48100	96.2	3.766
4999	26084.5	109.1	1.999
5000	47736	137.6	3.447
5001	28938	113	2.528
5002	35090.9	124.5	2.739
5003	41850.9	123.7	3.101
5004	31037.5	74.4	3.991
5005	71267.3	124.1	4.308
5006	22880	46.3	4.051
5007	26449.8	63	4.081
5008	27813.5	84.9	2.962
5009	30330.3	82.7	3.312
5010	74035	166.9	3.534
5011	33692.1	84.9	3.656
5012	63031.8	140.6	3.734
5013	51195.3	163.7	2.433
5014	18822.7	37.8	2.814
5015	46868.9	189.9	1.965
5016	32126.9	90.7	3.08
5017	27888.9	83.7	2.95
5018	32940.7	114	2.493
5019	50291.8	122.6	3.625
5020	24570	97.4	2.15
5021	36400	101.5	3.148
5022	23583.3	62.3	3.45
5023	36524.8	101.6	3.4
5024	42900	151.7	2.33
5025	44809.7	150	2.907
5026	46524.4	109	3.859
5027	29511.3	94.3	3.241
5028	14605.5	33.8	2.485
5029	57729.1	182.4	2.623
5030	17687.8	66.5	2.315
5031	25872.6	83.3	2.639
5032	27432.6	73.8	2.993
5033	60997.3	157.1	3.592
5034	32084	80.1	3.758
5035	93629.9	182.5	4.099
5036	35256	100.9	2.964
5037	23368.8	57.7	3.514
5038	31856.5	81.6	3.943
5039	22594	34.7	3.425
5040	27693.9	84.4	2.973
5041	53625	136.8	3.542
5042	47915.4	135.8	3.14
5043	20719.4	78.1	2.252
5044	18837	64.1	2.429
5045	40693.9	119.6	2.846
5046	27855.1	76.9	2.743
5047	43963.4	106.5	4.156
5048	44408	120.7	3.732
5049	90476.1	185.9	4.314
5050	21006.7	84	2.193
5051	53587.3	116.7	3.437
5052	44803.2	120.7	3.422
5053	61064.9	123.2	3.604
5054	20651.8	64.9	2.813
5055	19221.8	47.6	3.724
5056	65764.4	142.5	3.187
5057	20283.9	48	2.593
5058	29753.1	85	2.461
5059	36400	66.7	3.633
5060	30101.5	80.4	3.512
5061	31272.8	93.3	2.788
5062	27644.5	76.7	3.488
5063	49097.1	103.2	4.327
5064	32110	74.4	4.206
5065	91734.5	223.4	3.335
5066	32446.7	107.6	3.913
5067	82508.4	204.1	3.399
5068	25116	92.9	2.545
5069	84741.8	242.8	3.293
5070	36826.4	85.1	4
5071	29714.1	49.8	3.633
5072	33135.7	98.8	3.476
5073	31716.1	102.6	2.997
5074	26963.3	77.8	2.998
5075	72179.9	241	2.518
5076	15943.2	68.9	2.17
5077	59542.6	158.9	3.788
5078	36327.2	98.8	3.539
5079	43335.5	148.1	2.649
5080	29211	106	2.534
5081	27300	72.4	3.53
5082	63089	170.3	3.287
5083	26634.4	73.7	3.301
5084	83848.7	165.5	4.18
5085	62262.2	263.1	2.204
5086	81936.4	251.1	2.717
5087	52172.9	164.3	3.25
5088	30331.6	131.5	2.153
5089	47964.8	105	3.705
5090	18200	52.8	2.708
5091	32555.9	111.2	2.712
5092	36819.9	118.9	2.839
5093	30600.7	83.7	3.049
5094	17638.4	56.5	2.773
5095	54600	157.8	2.87
5096	26208	101	2.21
5097	43715.1	119.8	3.305
5098	23220.6	52.7	3.965
5099	30962.1	102.5	2.787
5100	31193.5	93.2	3.006
5101	31707	88.8	3.205
5102	35197.5	100.4	3.415
5103	38229.1	64.1	4.642
5104	23346.7	76.6	2.594
5105	34834.8	93.7	3.308
5106	69109.3	166.3	3.859
5107	62578.1	119	3.872
5108	53644.5	126.7	3.797
5109	34417.5	90.8	3.178
5110	31604.3	89.5	3.308
5111	38175.8	115.2	2.994
5112	32336.2	83.1	3.143
5113	21638.5	77.2	2.268
5114	84407.7	109.7	3.82
5115	49654.8	133.4	3.315
5116	22237.8	50.3	3.463
5117	51093.9	94.1	3.592
5118	99949.2	232.8	2.794
5119	38846.6	101.4	3.235
5120	37328.2	125.1	2.518
5121	35440.6	101	3.251
5122	19578	60.3	2.43
5123	42209.7	106.5	3.506
5124	24031.8	77	2.996
5125	40553.5	94.4	2.95
5126	30278.3	92.5	2.708
5127	51051	149.3	3.237
5128	30030	92.8	2.706
5129	45347.9	130.2	3.357
5130	27922.7	69.5	3.544
5131	68438.5	157.9	3.71
5132	72969	191	3.47
5133	18200	56.9	2.526
5134	30106.7	68	3.522
5135	49553.4	207.6	1.894
5136	84446.7	248.7	3.485
5137	35707.1	100.9	3.03
5138	22872.2	53.8	3.829
5139	53051.7	141.2	3.271
5140	33737.6	72.7	4.067
5141	79331.2	156	3.675
5142	18474.3	68.6	2.36
5143	66289.6	123.3	4.165
5144	26599.3	73.1	3.366
5145	56037.8	199.7	2.16
5146	25675	81.3	3.029
5147	55705	124.8	3.508
5148	29881.8	83.9	3.138
5149	40579.5	131.8	2.586
5150	32134.7	97.9	2.89
5151	35640.8	89.5	3.423
5152	37441.3	93.2	3.574
5153	38308.4	97.2	3.301
5154	45476.6	124.8	3.458
5155	30748.9	74.4	4.051
5156	31892.9	74.4	3.941
5157	31769.4	80.1	3.276
5158	34743.8	135.8	2.206
5159	38334.4	122.7	3.003
5160	37771.5	112.3	2.386
5161	46363.2	94.9	4.298
5162	29911.7	76.9	3.975
5163	33690.8	86.2	3.331
5164	48549.8	118.6	3.784
5165	31668	100.4	2.605
5166	36418.2	86.7	3.503
5167	46373.6	86.9	3.697
5168	20670	67.7	2.937
5169	50424.4	103.2	4.758
5170	37897.6	64.1	4.063
5171	39097.5	100	3.779
5172	19488.3	58.8	3.053
5173	60515	126.5	3.913
5174	65964.6	141	4.341
5175	55185	147.7	3.653
5176	32342.7	79.7	3.748
5177	18626.4	53.4	3.335
5178	28055.3	51.2	4.013
5179	44020.6	111.1	3.168
5180	38199.2	111.5	2.805
5181	31721.3	83.8	4.235
5182	29554.2	86.6	3.466
5183	39951.6	120	1.897
5184	85784.4	174.6	4.611
5185	36354.5	105.1	3.043
5186	72476.3	242.9	2.615
5187	33009.6	98.8	3.98
5188	22334	76.4	2.547
5189	38144.6	103.3	3.819
5190	49796.5	170.2	2.233
5191	46790.9	104.6	3.718
5192	23952.5	91.1	2.356
5193	33920.9	81	3.566
5194	37909.3	105.8	3.127
5195	42885.7	121.9	3.089
5196	35627.8	102.7	3.352
5197	27614.6	99.2	2.319
5198	17286.1	48.9	3.046
5199	33208.5	82.6	3.385
5200	46131.8	85.2	3.217
5201	66088.1	231.5	2.474
5202	42796	116.3	3.308
5203	21929.7	86.5	2.2
5204	15598.7	50	2.654
5205	31798	82.6	3.727
5206	32392.1	97.5	3.164
5207	33667.4	106.2	2.523
5208	20410	63.1	2.771
5209	47750.3	120	3.566
5210	28592.2	77.9	4.068
5211	23279.1	52	2.651
5212	25307.1	67.8	3.673
5213	23627.5	59.1	3.469
5214	63705.2	209.1	2.728
5215	47065.2	117.8	3.697
5216	40077.7	107.7	3.044
5217	25279.8	71.9	2.029
5218	50584.3	117.8	2.515
5219	40209	107.5	3.19
5220	37042.2	71.1	4.487
5221	28600	93.2	2.023
5222	34131.5	74.3	3.88
5223	31796.7	79.6	3.385
5224	35434.1	122.6	2.945
5225	44443.1	113.1	3.492
5226	23160.8	81.1	2.804
5227	49146.5	148.1	3.345
5228	21544.9	77.5	2.718
5229	36530	100	3.172
5230	33150	103.2	3.294
5231	36071.1	101.4	2.965
5232	24666.2	63.3	3.571
5233	63681.8	161.5	3.661
5234	44748.6	108.1	3.793
5235	30466.8	87.6	3.229
5236	19048.9	59.4	3.006
5237	26570.7	84	3.175
5238	33293	89.2	3.824
5239	51988.3	103.2	4.498
5240	45952.4	117.3	3.78
5241	51181	194.7	2.499
5242	49428.6	124.6	3.605
5243	37489.4	121.4	2.541
5244	26539.5	101	2.362
5245	25350	62.5	3.075
5246	29484	107.1	2.302
5247	64875.2	141.9	2.965
5248	17843.8	44.9	3.597
5249	87037.6	207.8	3.491
5250	43243.2	118.2	3.706
5251	63161.8	149.7	4.019
5252	21196.5	67.1	2.756
5253	46550.4	142.2	3.138
5254	46618	108.1	3.216
5255	65561.6	123	4.703
5256	49465	158.6	3.863
5257	52414.7	119.4	3.685
5258	21840	45.5	3.999
5259	49258.3	117.8	3.687
5260	70326.1	172	4.026
5261	63601.2	167	3.727
5262	62821.2	172.2	3.272
5263	32034.6	86.9	3.359
5264	47333	112.1	4.043
5265	35540.7	90.4	3.308
5266	18690.1	34.8	3.801
5267	46199.4	185.8	2.487
5268	40012.7	118.4	2.948
5269	30101.5	70	3.011
5270	31575.7	75.1	3.574
5271	17832.1	42.1	3.509
5272	58446.7	139.5	4.007
5273	46745.4	104.6	4.314
5274	36952.5	94.9	3.038
5275	30171.7	67.6	3.616
5276	45149	100	2.78
5277	27027	83.3	3.104
5278	43559.1	104.5	3.876
5279	33374.9	110.6	2.735
5280	53427.4	128.6	3.734
5281	50700	150.8	3.114
5282	23784.8	83.6	2.314
5283	25844	100.2	2.222
5284	56491.5	174.1	3.092
5285	22191	73.5	2.891
5286	22815	49.4	3.761
5287	20055.1	54.7	3.09
5288	39993.2	88.6	3.184
5289	27950	113.4	1.952
5290	52491.4	137.9	3.285
5291	36188.1	97.3	3.528
